actual_power_w,reported_power_w,power_cap_w,frequency_ghz
640.0,594.7756,646.57,1.0
640.0,598.6575,646.57,1.0
640.0,606.4213,646.57,1.0
640.0,601.4807000000001,646.57,1.0
640.0,617.0083,646.57,1.0
640.0,610.6561,646.57,1.0
640.0,626.1837,646.57,1.0
640.0,605.0097000000001,646.57,1.0
640.0,606.0684,646.57,1.0
640.0,620.1844,646.57,1.0
640.0,606.4213,646.57,1.0
640.0,623.3605,646.57,1.0
640.0,613.1264,646.57,1.0
640.0,582.4241000000001,646.57,1.0
640.0,619.8315,646.57,1.0
640.0,617.0083,646.57,1.0
640.0,617.7141,646.57,1.0
640.0,587.3647,646.57,1.0
640.0,600.422,646.57,1.0
640.0,601.1278,646.57,1.0
640.0,598.6575,646.57,1.0
640.0,625.8308000000001,646.57,1.0
640.0,607.48,646.57,1.0
640.0,607.1271,646.57,1.0
640.0,613.4793,646.57,1.0
640.0,613.4793,646.57,1.0
640.0,572.19,646.57,1.0
640.0,600.7749,646.57,1.0
640.0,592.6582,646.57,1.0
640.0,611.7148,646.57,1.0
640.0,604.3039,646.57,1.0
640.0,607.48,646.57,1.0
640.0,585.6002,646.57,1.0
640.0,604.3039,646.57,1.0
640.0,619.1257,646.57,1.0
640.0,622.3018000000001,646.57,1.0
640.0,615.2438,646.57,1.0
640.0,593.364,646.57,1.0
640.0,620.8902,646.57,1.0
640.0,615.2438,646.57,1.0
640.0,606.0684,646.57,1.0
640.0,585.9531000000001,646.57,1.0
640.0,617.7141,646.57,1.0
640.0,601.1278,646.57,1.0
640.0,611.009,646.57,1.0
640.0,608.1858,646.57,1.0
640.0,623.7134,646.57,1.0
609.8400000000001,654.21,700.95,1.4
640.0,679.9754,700.95,1.0
640.0,643.246,700.95,1.0
640.0,667.3668,700.95,1.0
640.0,650.9208,700.95,1.0
640.0,637.764,700.95,1.0
640.0,654.21,700.95,1.0
640.0,665.7222,700.95,1.0
640.0,676.6862,700.95,1.0
640.0,678.3308000000001,700.95,1.0
640.0,649.2762,700.95,1.0
640.0,637.764,700.95,1.0
640.0,648.7280000000001,700.95,1.0
640.0,635.023,700.95,1.0
640.0,650.3726,700.95,1.0
640.0,648.7280000000001,700.95,1.0
640.0,666.2704,700.95,1.0
640.0,618.0288,700.95,1.0
640.0,642.1496000000001,700.95,1.0
640.0,642.1496000000001,700.95,1.0
640.0,673.9452,700.95,1.0
640.0,636.1194,700.95,1.0
640.0,658.0474,700.95,1.0
640.0,652.0172,700.95,1.0
640.0,671.2042,700.95,1.0
640.0,664.0776000000001,700.95,1.0
640.0,656.4028000000001,700.95,1.0
640.0,644.8906000000001,700.95,1.0
640.0,623.5108,700.95,1.0
640.0,658.0474,700.95,1.0
640.0,662.9812000000001,700.95,1.0
640.0,628.4446,700.95,1.0
640.0,633.9266,700.95,1.0
640.0,658.5956,700.95,1.0
640.0,659.692,700.95,1.0
640.0,637.764,700.95,1.0
640.0,644.8906000000001,700.95,1.0
640.0,624.0590000000001,700.95,1.0
640.0,676.6862,700.95,1.0
640.0,632.8302,700.95,1.0
640.0,662.9812000000001,700.95,1.0
640.0,653.6618000000001,700.95,1.0
640.0,675.5898000000001,700.95,1.0
640.0,641.0532000000001,700.95,1.0
640.0,655.3064,700.95,1.0
640.0,626.2518,700.95,1.0
640.0,622.4144,700.95,1.0
640.0,664.0776000000001,700.95,1.0
640.0,624.6072,700.95,1.0
640.0,650.3726,700.95,1.0
640.0,670.6560000000001,700.95,1.0
640.0,666.2704,700.95,1.0
640.0,643.246,700.95,1.0
640.0,627.8964000000001,700.95,1.0
640.0,662.433,700.95,1.0
640.0,676.138,700.95,1.0
640.0,643.246,700.95,1.0
640.0,641.0532000000001,700.95,1.0
640.0,645.4388,700.95,1.0
640.0,663.5294,700.95,1.0
640.0,674.4934000000001,700.95,1.0
640.0,633.9266,700.95,1.0
640.0,629.541,700.95,1.0
640.0,692.5840000000001,700.95,1.0
640.0,651.469,700.95,1.0
640.0,658.5956,700.95,1.0
640.0,642.6978,700.95,1.0
640.0,662.433,700.95,1.0
640.0,670.1078,700.95,1.0
640.0,659.1438,700.95,1.0
640.0,682.7164,700.95,1.0
640.0,648.7280000000001,700.95,1.0
640.0,649.8244000000001,700.95,1.0
640.0,658.0474,700.95,1.0
640.0,661.8848,719.86,1.0
640.0,658.0474,719.86,1.0
640.0,632.8302,719.86,1.0
640.0,659.1438,719.86,1.0
640.0,648.1798,719.86,1.0
640.0,644.8906000000001,719.86,1.0
640.0,654.7582,719.86,1.0
640.0,638.3122000000001,719.86,1.0
640.0,635.5712000000001,719.86,1.0
640.0,611.4504000000001,719.86,1.0
640.0,682.7164,719.86,1.0
640.0,663.5294,719.86,1.0
640.0,652.0172,719.86,1.0
640.0,643.246,719.86,1.0
640.0,607.0648,719.86,1.0
640.0,642.1496000000001,719.86,1.0
640.0,665.7222,719.86,1.0
640.0,669.5596,719.86,1.0
640.0,664.6258,719.86,1.0
640.0,656.951,719.86,1.0
640.0,675.5898000000001,719.86,1.0
640.0,648.7280000000001,719.86,1.0
640.0,672.3006,719.86,1.0
640.0,647.6316,719.86,1.0
640.0,639.9568,719.86,1.0
640.0,637.764,719.86,1.0
640.0,636.6676,719.86,1.0
640.0,665.1740000000001,719.86,1.0
640.0,642.1496000000001,719.86,1.0
640.0,637.2158000000001,719.86,1.0
640.0,665.7222,719.86,1.0
640.0,659.692,719.86,1.0
640.0,670.1078,719.86,1.0
640.0,662.433,719.86,1.0
640.0,641.6014,719.86,1.0
640.0,655.3064,719.86,1.0
640.0,656.4028000000001,719.86,1.0
640.0,638.8604,719.86,1.0
640.0,636.1194,719.86,1.0
640.0,643.246,719.86,1.0
640.0,687.6502,719.86,1.0
640.0,647.6316,719.86,1.0
640.0,674.4934000000001,719.86,1.0
640.0,646.5352,719.86,1.0
640.0,669.0114000000001,719.86,1.0
640.0,669.0114000000001,719.86,1.0
640.0,670.1078,719.86,1.0
640.0,660.7884,719.86,1.0
640.0,676.6862,719.86,1.0
640.0,660.2402000000001,719.86,1.0
640.0,682.1682000000001,719.86,1.0
640.0,627.3482,719.86,1.0
640.0,659.692,719.86,1.0
640.0,658.5956,719.86,1.0
640.0,638.8604,719.86,1.0
640.0,663.5294,719.86,1.0
640.0,629.541,719.86,1.0
640.0,643.246,719.86,1.0
640.0,621.318,719.86,1.0
640.0,679.9754,719.86,1.0
640.0,650.3726,719.86,1.0
640.0,689.8430000000001,719.86,1.0
640.0,667.3668,719.86,1.0
640.0,661.3366000000001,719.86,1.0
640.0,644.3424,719.86,1.0
640.0,637.2158000000001,719.86,1.0
640.0,662.9812000000001,719.86,1.0
640.0,653.1136,719.86,1.0
640.0,632.282,719.86,1.0
640.0,628.9928,719.86,1.0
640.0,638.3122000000001,719.86,1.0
640.0,684.361,719.86,1.0
640.0,690.3912,719.86,1.0
640.0,657.4992000000001,719.86,1.0
640.0,656.4028000000001,719.86,1.0
640.0,648.7280000000001,587.47,1.0
640.0,638.8604,587.47,1.0
640.0,676.6862,587.47,1.0
640.0,684.9092,587.47,1.0
640.0,639.4086,587.47,1.0
640.0,653.1136,587.47,1.0
640.0,647.0834,587.47,1.0
640.0,647.0834,587.47,1.0
640.0,673.9452,587.47,1.0
640.0,632.8302,587.47,1.0
640.0,661.8848,587.47,1.0
640.0,666.2704,587.47,1.0
640.0,652.0172,587.47,1.0
640.0,669.0114000000001,587.47,1.0
640.0,656.4028000000001,587.47,1.0
640.0,674.4934000000001,587.47,1.0
640.0,628.9928,587.47,1.0
640.0,648.7280000000001,587.47,1.0
640.0,653.1136,587.47,1.0
640.0,610.354,587.47,1.0
640.0,636.1194,587.47,1.0
640.0,641.0532000000001,587.47,1.0
640.0,669.5596,587.47,1.0
640.0,642.6978,587.47,1.0
640.0,640.505,587.47,1.0
640.0,667.9150000000001,587.47,1.0
640.0,627.3482,587.47,1.0
640.0,620.2216000000001,587.47,1.0
640.0,648.1798,587.47,1.0
640.0,630.6374000000001,587.47,1.0
640.0,631.1856,587.47,1.0
640.0,663.5294,587.47,1.0
640.0,668.4632,587.47,1.0
640.0,667.3668,587.47,1.0
640.0,672.3006,587.47,1.0
640.0,674.4934000000001,587.47,1.0
640.0,619.1252000000001,587.47,1.0
640.0,661.8848,587.47,1.0
640.0,645.4388,587.47,1.0
640.0,642.1496000000001,587.47,1.0
640.0,663.5294,587.47,1.0
640.0,625.7036,587.47,1.0
640.0,625.1554,587.47,1.0
640.0,664.6258,587.47,1.0
640.0,662.433,587.47,1.0
640.0,656.4028000000001,587.47,1.0
640.0,639.9568,587.47,1.0
640.0,666.2704,587.47,1.0
640.0,665.1740000000001,587.47,1.0
640.0,655.8546,587.47,1.0
640.0,635.023,587.47,1.0
640.0,647.0834,587.47,1.0
640.0,667.9150000000001,587.47,1.0
640.0,676.138,587.47,1.0
640.0,648.7280000000001,587.47,1.0
640.0,650.3726,587.47,1.0
640.0,651.469,587.47,1.0
640.0,658.5956,587.47,1.0
640.0,644.8906000000001,587.47,1.0
640.0,606.5166,587.47,1.0
640.0,673.9452,587.47,1.0
640.0,683.8128,587.47,1.0
640.0,644.3424,587.47,1.0
640.0,636.6676,587.47,1.0
640.0,652.0172,587.47,1.0
640.0,650.9208,587.47,1.0
640.0,670.6560000000001,587.47,1.0
640.0,655.3064,587.47,1.0
640.0,641.0532000000001,587.47,1.0
640.0,632.282,587.47,1.0
640.0,668.4632,587.47,1.0
640.0,664.0776000000001,587.47,1.0
640.0,671.7524000000001,587.47,1.0
640.0,638.3122000000001,587.47,1.0
640.0,684.361,587.47,1.0
609.8400000000001,710.6235,664.3,1.4
640.0,633.9105000000001,664.3,1.0
640.0,666.366,664.3,1.0
640.0,736.1945000000001,664.3,1.0
640.0,714.5575,664.3,1.0
640.0,674.234,664.3,1.0
640.0,674.234,664.3,1.0
640.0,692.9205000000001,664.3,1.0
640.0,704.7225000000001,664.3,1.0
640.0,727.3430000000001,664.3,1.0
640.0,676.201,664.3,1.0
640.0,642.7620000000001,664.3,1.0
640.0,694.8875,664.3,1.0
640.0,676.201,664.3,1.0
640.0,651.6135,664.3,1.0
640.0,698.8215,664.3,1.0
640.0,684.0690000000001,664.3,1.0
640.0,698.8215,664.3,1.0
640.0,663.4155000000001,664.3,1.0
640.0,704.7225000000001,664.3,1.0
640.0,650.63,664.3,1.0
640.0,665.3825,664.3,1.0
640.0,683.0855,664.3,1.0
640.0,741.1120000000001,664.3,1.0
640.0,713.5740000000001,664.3,1.0
640.0,721.442,664.3,1.0
640.0,732.2605,664.3,1.0
640.0,788.32,664.3,1.0
640.0,690.9535000000001,664.3,1.0
640.0,732.2605,664.3,1.0
640.0,719.475,664.3,1.0
640.0,719.475,664.3,1.0
640.0,742.0955,664.3,1.0
640.0,677.1845000000001,664.3,1.0
640.0,675.2175,664.3,1.0
640.0,699.8050000000001,664.3,1.0
640.0,685.0525,664.3,1.0
640.0,699.8050000000001,664.3,1.0
640.0,736.1945000000001,664.3,1.0
640.0,676.201,664.3,1.0
640.0,681.1185,664.3,1.0
640.0,694.8875,664.3,1.0
640.0,683.0855,664.3,1.0
640.0,633.9105000000001,664.3,1.0
640.0,673.2505,664.3,1.0
640.0,710.6235,664.3,1.0
640.0,732.2605,664.3,1.0
640.0,655.5475,664.3,1.0
640.0,655.5475,664.3,1.0
640.0,690.9535000000001,664.3,1.0
640.0,628.993,664.3,1.0
640.0,677.1845000000001,664.3,1.0
640.0,638.828,664.3,1.0
640.0,730.2935,664.3,1.0
640.0,667.3495,664.3,1.0
640.0,739.145,664.3,1.0
640.0,722.4255,664.3,1.0
640.0,671.2835,664.3,1.0
640.0,658.498,664.3,1.0
640.0,684.0690000000001,664.3,1.0
640.0,687.0195,664.3,1.0
640.0,699.8050000000001,664.3,1.0
640.0,667.3495,664.3,1.0
640.0,711.607,664.3,1.0
640.0,697.8380000000001,664.3,1.0
640.0,680.135,664.3,1.0
640.0,669.3165,664.3,1.0
640.0,684.0690000000001,664.3,1.0
640.0,665.3825,664.3,1.0
640.0,691.937,664.3,1.0
640.0,692.9205000000001,664.3,1.0
640.0,697.8380000000001,664.3,1.0
640.0,742.0955,664.3,1.0
640.0,686.0360000000001,664.3,1.0
640.0,719.475,713.95,1.0
640.0,696.8545,713.95,1.0
640.0,683.0855,713.95,1.0
640.0,686.0360000000001,713.95,1.0
640.0,688.003,713.95,1.0
640.0,697.8380000000001,713.95,1.0
640.0,661.4485000000001,713.95,1.0
640.0,646.696,713.95,1.0
640.0,709.64,713.95,1.0
640.0,716.5245,713.95,1.0
640.0,711.607,713.95,1.0
640.0,694.8875,713.95,1.0
640.0,712.5905,713.95,1.0
640.0,710.6235,713.95,1.0
640.0,713.5740000000001,713.95,1.0
640.0,664.399,713.95,1.0
640.0,657.5145,713.95,1.0
640.0,678.168,713.95,1.0
640.0,688.9865,713.95,1.0
640.0,683.0855,713.95,1.0
640.0,634.894,713.95,1.0
640.0,741.1120000000001,713.95,1.0
640.0,682.102,713.95,1.0
640.0,694.8875,713.95,1.0
640.0,726.3595,713.95,1.0
640.0,621.125,713.95,1.0
640.0,675.2175,713.95,1.0
640.0,678.168,713.95,1.0
640.0,680.135,713.95,1.0
640.0,685.0525,713.95,1.0
640.0,732.2605,713.95,1.0
640.0,709.64,713.95,1.0
640.0,718.4915,713.95,1.0
640.0,690.9535000000001,713.95,1.0
640.0,648.663,713.95,1.0
640.0,628.993,713.95,1.0
640.0,644.729,713.95,1.0
640.0,700.7885,713.95,1.0
640.0,690.9535000000001,713.95,1.0
640.0,684.0690000000001,713.95,1.0
640.0,679.1515,713.95,1.0
640.0,748.98,713.95,1.0
640.0,665.3825,713.95,1.0
640.0,717.508,713.95,1.0
640.0,689.97,713.95,1.0
640.0,688.003,713.95,1.0
640.0,724.3925,713.95,1.0
640.0,733.244,713.95,1.0
640.0,683.0855,713.95,1.0
640.0,713.5740000000001,713.95,1.0
640.0,700.7885,713.95,1.0
640.0,689.97,713.95,1.0
640.0,695.871,713.95,1.0
640.0,669.3165,713.95,1.0
640.0,681.1185,713.95,1.0
640.0,673.2505,713.95,1.0
640.0,716.5245,713.95,1.0
640.0,687.0195,713.95,1.0
640.0,651.6135,713.95,1.0
640.0,668.3330000000001,713.95,1.0
640.0,595.5540000000001,713.95,1.0
640.0,675.2175,713.95,1.0
640.0,690.9535000000001,713.95,1.0
640.0,686.0360000000001,713.95,1.0
640.0,747.9965,713.95,1.0
640.0,706.6895000000001,713.95,1.0
640.0,705.706,713.95,1.0
640.0,641.7785,713.95,1.0
640.0,679.1515,713.95,1.0
640.0,675.2175,713.95,1.0
640.0,666.366,713.95,1.0
640.0,666.366,713.95,1.0
640.0,636.861,713.95,1.0
640.0,652.597,713.95,1.0
640.0,715.541,713.95,1.0
640.0,686.0360000000001,815.6,1.0
846.7200000000001,675.2175,815.6,1.2
846.7200000000001,689.97,815.6,1.2
846.7200000000001,724.3925,815.6,1.2
846.7200000000001,689.97,815.6,1.2
846.7200000000001,705.706,815.6,1.2
846.7200000000001,665.3825,815.6,1.2
846.7200000000001,671.2835,815.6,1.2
846.7200000000001,700.7885,815.6,1.2
846.7200000000001,746.0295,815.6,1.2
846.7200000000001,732.2605,815.6,1.2
846.7200000000001,706.6895000000001,815.6,1.2
846.7200000000001,694.8875,815.6,1.2
846.7200000000001,731.277,815.6,1.2
846.7200000000001,713.5740000000001,815.6,1.2
846.7200000000001,622.1085,815.6,1.2
846.7200000000001,658.498,815.6,1.2
846.7200000000001,699.8050000000001,815.6,1.2
846.7200000000001,636.861,815.6,1.2
846.7200000000001,663.4155000000001,815.6,1.2
846.7200000000001,669.3165,815.6,1.2
846.7200000000001,682.102,815.6,1.2
846.7200000000001,681.1185,815.6,1.2
846.7200000000001,681.1185,815.6,1.2
846.7200000000001,714.5575,815.6,1.2
846.7200000000001,682.102,815.6,1.2
846.7200000000001,678.168,815.6,1.2
846.7200000000001,650.63,815.6,1.2
846.7200000000001,720.4585000000001,815.6,1.2
846.7200000000001,670.3000000000001,815.6,1.2
846.7200000000001,657.5145,815.6,1.2
846.7200000000001,695.871,815.6,1.2
846.7200000000001,667.3495,815.6,1.2
846.7200000000001,674.234,815.6,1.2
846.7200000000001,697.8380000000001,815.6,1.2
846.7200000000001,680.135,815.6,1.2
846.7200000000001,757.8315,815.6,1.2
846.7200000000001,688.003,815.6,1.2
846.7200000000001,708.6565,815.6,1.2
846.7200000000001,632.927,815.6,1.2
846.7200000000001,664.399,815.6,1.2
846.7200000000001,657.5145,815.6,1.2
846.7200000000001,661.4485000000001,815.6,1.2
846.7200000000001,701.772,815.6,1.2
846.7200000000001,720.4585000000001,815.6,1.2
846.7200000000001,699.8050000000001,815.6,1.2
846.7200000000001,683.0855,815.6,1.2
846.7200000000001,671.2835,815.6,1.2
846.7200000000001,722.4255,815.6,1.2
846.7200000000001,750.947,815.6,1.2
846.7200000000001,693.904,815.6,1.2
846.7200000000001,717.508,815.6,1.2
846.7200000000001,699.8050000000001,815.6,1.2
846.7200000000001,712.5905,815.6,1.2
846.7200000000001,655.5475,815.6,1.2
846.7200000000001,675.2175,815.6,1.2
846.7200000000001,701.772,815.6,1.2
846.7200000000001,725.376,815.6,1.2
846.7200000000001,665.3825,815.6,1.2
846.7200000000001,629.9765,815.6,1.2
846.7200000000001,675.2175,815.6,1.2
846.7200000000001,719.475,815.6,1.2
846.7200000000001,642.7620000000001,815.6,1.2
846.7200000000001,655.5475,815.6,1.2
846.7200000000001,694.8875,815.6,1.2
846.7200000000001,687.0195,815.6,1.2
846.7200000000001,707.673,815.6,1.2
846.7200000000001,653.5805,815.6,1.2
846.7200000000001,680.135,815.6,1.2
846.7200000000001,725.376,815.6,1.2
846.7200000000001,654.5640000000001,815.6,1.2
846.7200000000001,733.244,815.6,1.2
846.7200000000001,658.498,815.6,1.2
846.7200000000001,714.5575,815.6,1.2
846.7200000000001,679.1515,815.6,1.2
609.8400000000001,622.465,555.56,1.4
640.0,633.594,555.56,1.0
640.0,627.85,555.56,1.0
640.0,640.056,555.56,1.0
640.0,643.287,555.56,1.0
640.0,615.285,555.56,1.0
640.0,614.208,555.56,1.0
640.0,613.849,555.56,1.0
640.0,618.157,555.56,1.0
640.0,639.697,555.56,1.0
640.0,633.953,555.56,1.0
640.0,622.106,555.56,1.0
640.0,627.85,555.56,1.0
640.0,642.928,555.56,1.0
640.0,648.313,555.56,1.0
640.0,630.722,555.56,1.0
640.0,599.13,555.56,1.0
640.0,631.081,555.56,1.0
640.0,637.902,555.56,1.0
640.0,630.363,555.56,1.0
640.0,635.748,555.56,1.0
640.0,631.799,555.56,1.0
640.0,614.567,555.56,1.0
640.0,618.157,555.56,1.0
640.0,624.26,555.56,1.0
640.0,639.338,555.56,1.0
640.0,619.5930000000001,555.56,1.0
640.0,632.876,555.56,1.0
640.0,631.081,555.56,1.0
640.0,645.082,555.56,1.0
640.0,627.491,555.56,1.0
640.0,608.823,555.56,1.0
640.0,634.671,555.56,1.0
640.0,650.826,555.56,1.0
640.0,635.389,555.56,1.0
640.0,619.234,555.56,1.0
640.0,616.3620000000001,555.56,1.0
640.0,617.4390000000001,555.56,1.0
640.0,649.39,555.56,1.0
640.0,624.26,555.56,1.0
640.0,620.6700000000001,555.56,1.0
640.0,626.0550000000001,555.56,1.0
640.0,624.26,555.56,1.0
640.0,644.7230000000001,555.56,1.0
640.0,617.08,555.56,1.0
640.0,640.4150000000001,555.56,1.0
640.0,629.2860000000001,555.56,1.0
640.0,640.774,555.56,1.0
640.0,644.7230000000001,555.56,1.0
640.0,628.927,555.56,1.0
640.0,624.619,555.56,1.0
640.0,628.568,555.56,1.0
640.0,626.773,555.56,1.0
640.0,609.9,555.56,1.0
640.0,644.7230000000001,555.56,1.0
640.0,630.363,555.56,1.0
640.0,615.285,555.56,1.0
640.0,605.592,555.56,1.0
640.0,602.72,555.56,1.0
640.0,636.107,555.56,1.0
640.0,621.029,555.56,1.0
640.0,622.8240000000001,555.56,1.0
640.0,633.235,555.56,1.0
640.0,622.465,555.56,1.0
640.0,633.594,555.56,1.0
640.0,628.927,555.56,1.0
640.0,626.773,555.56,1.0
640.0,610.977,555.56,1.0
640.0,618.875,555.56,1.0
640.0,634.312,555.56,1.0
640.0,620.6700000000001,555.56,1.0
640.0,640.774,555.56,1.0
640.0,652.98,555.56,1.0
640.0,635.03,555.56,1.0
640.0,644.005,661.94,1.0
640.0,635.748,661.94,1.0
640.0,622.106,661.94,1.0
640.0,630.004,661.94,1.0
640.0,649.39,661.94,1.0
640.0,622.106,661.94,1.0
640.0,616.721,661.94,1.0
640.0,615.644,661.94,1.0
640.0,625.337,661.94,1.0
640.0,617.08,661.94,1.0
640.0,645.8000000000001,661.94,1.0
640.0,630.004,661.94,1.0
640.0,638.261,661.94,1.0
640.0,624.619,661.94,1.0
640.0,615.644,661.94,1.0
640.0,613.849,661.94,1.0
640.0,618.157,661.94,1.0
640.0,631.44,661.94,1.0
640.0,633.594,661.94,1.0
640.0,634.312,661.94,1.0
640.0,611.695,661.94,1.0
640.0,627.85,661.94,1.0
640.0,616.721,661.94,1.0
640.0,632.158,661.94,1.0
640.0,632.876,661.94,1.0
640.0,615.285,661.94,1.0
640.0,638.261,661.94,1.0
640.0,652.98,661.94,1.0
640.0,636.825,661.94,1.0
640.0,626.0550000000001,661.94,1.0
640.0,624.619,661.94,1.0
640.0,625.696,661.94,1.0
640.0,619.5930000000001,661.94,1.0
640.0,630.722,661.94,1.0
640.0,615.644,661.94,1.0
640.0,607.3870000000001,661.94,1.0
640.0,630.363,661.94,1.0
640.0,628.2090000000001,661.94,1.0
640.0,621.7470000000001,661.94,1.0
640.0,614.208,661.94,1.0
640.0,631.081,661.94,1.0
640.0,617.08,661.94,1.0
640.0,626.414,661.94,1.0
640.0,646.8770000000001,661.94,1.0
640.0,635.03,661.94,1.0
640.0,613.131,661.94,1.0
640.0,614.208,661.94,1.0
640.0,629.645,661.94,1.0
640.0,613.131,661.94,1.0
640.0,606.3100000000001,661.94,1.0
640.0,633.594,661.94,1.0
640.0,631.44,661.94,1.0
640.0,632.876,661.94,1.0
640.0,630.722,661.94,1.0
640.0,627.1320000000001,661.94,1.0
640.0,620.6700000000001,661.94,1.0
640.0,633.235,661.94,1.0
640.0,644.364,661.94,1.0
640.0,622.465,661.94,1.0
640.0,616.721,661.94,1.0
640.0,615.644,661.94,1.0
640.0,618.5160000000001,661.94,1.0
640.0,630.004,661.94,1.0
640.0,604.874,661.94,1.0
640.0,632.517,661.94,1.0
640.0,634.671,661.94,1.0
640.0,608.464,661.94,1.0
640.0,617.4390000000001,661.94,1.0
640.0,628.568,661.94,1.0
640.0,626.414,661.94,1.0
640.0,633.594,661.94,1.0
640.0,626.414,661.94,1.0
640.0,641.4920000000001,661.94,1.0
640.0,624.26,661.94,1.0
640.0,617.4390000000001,661.94,1.0
640.0,616.3620000000001,840.43,1.0
640.0,635.748,840.43,1.0
640.0,628.2090000000001,840.43,1.0
640.0,634.671,840.43,1.0
640.0,634.312,840.43,1.0
640.0,605.951,840.43,1.0
640.0,615.644,840.43,1.0
640.0,616.721,840.43,1.0
640.0,619.234,840.43,1.0
640.0,623.183,840.43,1.0
640.0,638.62,840.43,1.0
640.0,640.774,840.43,1.0
640.0,624.619,840.43,1.0
640.0,624.9780000000001,840.43,1.0
640.0,620.311,840.43,1.0
640.0,628.927,840.43,1.0
640.0,630.004,840.43,1.0
640.0,636.466,840.43,1.0
640.0,636.466,840.43,1.0
640.0,603.0790000000001,840.43,1.0
640.0,626.0550000000001,840.43,1.0
640.0,642.928,840.43,1.0
640.0,623.183,840.43,1.0
640.0,640.056,840.43,1.0
640.0,624.619,840.43,1.0
640.0,629.645,840.43,1.0
640.0,615.644,840.43,1.0
640.0,616.003,840.43,1.0
640.0,635.748,840.43,1.0
640.0,637.184,840.43,1.0
640.0,628.2090000000001,840.43,1.0
640.0,614.567,840.43,1.0
640.0,628.2090000000001,840.43,1.0
640.0,641.4920000000001,840.43,1.0
640.0,646.518,840.43,1.0
640.0,624.26,840.43,1.0
640.0,609.9,840.43,1.0
640.0,636.825,840.43,1.0
846.7200000000001,624.9780000000001,840.43,1.2
846.7200000000001,637.902,840.43,1.2
846.7200000000001,630.722,840.43,1.2
846.7200000000001,618.157,840.43,1.2
640.0,628.568,840.43,1.0
640.0,641.851,840.43,1.0
846.7200000000001,626.414,840.43,1.2
640.0,616.721,840.43,1.0
640.0,610.618,840.43,1.0
640.0,619.5930000000001,840.43,1.0
640.0,623.542,840.43,1.0
640.0,636.825,840.43,1.0
846.7200000000001,615.644,840.43,1.2
640.0,644.7230000000001,840.43,1.0
846.7200000000001,613.49,840.43,1.2
640.0,652.98,840.43,1.0
846.7200000000001,646.518,840.43,1.2
846.7200000000001,629.2860000000001,840.43,1.2
846.7200000000001,610.259,840.43,1.2
640.0,627.1320000000001,840.43,1.0
640.0,623.542,840.43,1.0
640.0,614.208,840.43,1.0
640.0,631.081,840.43,1.0
846.7200000000001,618.875,840.43,1.2
846.7200000000001,620.311,840.43,1.2
846.7200000000001,625.696,840.43,1.2
846.7200000000001,621.7470000000001,840.43,1.2
846.7200000000001,650.1080000000001,840.43,1.2
846.7200000000001,622.106,840.43,1.2
846.7200000000001,632.517,840.43,1.2
846.7200000000001,629.2860000000001,840.43,1.2
846.7200000000001,631.799,840.43,1.2
846.7200000000001,632.517,840.43,1.2
846.7200000000001,637.184,840.43,1.2
846.7200000000001,630.722,840.43,1.2
846.7200000000001,630.363,840.43,1.2
846.7200000000001,628.568,840.43,1.2
609.8400000000001,619.9832,903.07,1.4
640.0,645.1932,903.07,1.0
640.0,654.2688,903.07,1.0
640.0,659.3108000000001,903.07,1.0
640.0,652.2520000000001,903.07,1.0
846.7200000000001,640.1512,903.07,1.2
846.7200000000001,645.1932,903.07,1.2
846.7200000000001,630.0672000000001,903.07,1.2
846.7200000000001,656.2856,903.07,1.2
846.7200000000001,640.1512,903.07,1.2
846.7200000000001,652.2520000000001,903.07,1.2
846.7200000000001,677.462,903.07,1.2
846.7200000000001,626.0336,903.07,1.2
846.7200000000001,665.3612,903.07,1.2
846.7200000000001,648.2184000000001,903.07,1.2
846.7200000000001,708.7224,903.07,1.2
846.7200000000001,641.1596000000001,903.07,1.2
846.7200000000001,668.3864000000001,903.07,1.2
846.7200000000001,647.21,903.07,1.2
846.7200000000001,604.8572,903.07,1.2
846.7200000000001,631.0756,903.07,1.2
846.7200000000001,673.4284,903.07,1.2
846.7200000000001,634.1008,903.07,1.2
846.7200000000001,579.6472,903.07,1.2
846.7200000000001,646.2016,903.07,1.2
846.7200000000001,613.9328,903.07,1.2
846.7200000000001,651.2436,903.07,1.2
846.7200000000001,694.6048000000001,903.07,1.2
846.7200000000001,670.4032000000001,903.07,1.2
846.7200000000001,693.5964,903.07,1.2
846.7200000000001,630.0672000000001,903.07,1.2
846.7200000000001,643.1764000000001,903.07,1.2
846.7200000000001,615.9496,903.07,1.2
846.7200000000001,626.0336,903.07,1.2
846.7200000000001,618.9748000000001,903.07,1.2
846.7200000000001,607.8824000000001,903.07,1.2
846.7200000000001,688.5544,903.07,1.2
846.7200000000001,583.6808000000001,903.07,1.2
846.7200000000001,688.5544,903.07,1.2
846.7200000000001,684.5208,903.07,1.2
846.7200000000001,662.336,903.07,1.2
846.7200000000001,613.9328,903.07,1.2
846.7200000000001,599.8152,903.07,1.2
846.7200000000001,631.0756,903.07,1.2
846.7200000000001,666.3696,903.07,1.2
846.7200000000001,647.21,903.07,1.2
846.7200000000001,615.9496,903.07,1.2
846.7200000000001,681.4956000000001,903.07,1.2
846.7200000000001,698.6384,903.07,1.2
846.7200000000001,640.1512,903.07,1.2
846.7200000000001,650.2352000000001,903.07,1.2
846.7200000000001,601.832,903.07,1.2
