task_id,arrival_step,scheduled_start_step,execution_time_steps,end_step,arrival_time,deadline,task_type,cpu_demand,memory_demand,bandwidth_demand,priority,datacenter_id,server_room_id,rack_id,server_id,global_server_id,waiting_time_steps,deadline_violation,sample_marker
j211807,24.0,104.0,11.0,115.0,5,23,delay_tolerant,2.0,4.0,0.5,2,1,7,8,9,1789,80.0,False,0.64371617
j611560,24.0,104.0,13.0,117.0,5,23,delay_tolerant,10.0,5.0,0.5,2,2,7,6,2,2762,80.0,False,0.94508315
j597883,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,7,2,5,3725,80.0,False,0.67571989
j612418,24.0,104.0,12.0,116.0,5,23,delay_tolerant,12.0,6.0,0.5,2,0,8,2,7,827,80.0,False,0.46453511
j40729,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,8,5,6,1856,80.0,False,0.96088099
j333036,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,8,0,0,2800,80.0,False,0.68851641
j558992,24.0,104.0,20.0,124.0,5,23,delay_tolerant,7.0,4.0,0.5,2,3,8,2,2,3822,80.0,False,0.05696044
j109948,24.0,104.0,9.0,113.0,5,23,delay_tolerant,1.0,4.0,0.5,2,0,9,3,0,930,80.0,False,0.67004653
j762813,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,9,2,3,1923,80.0,False,0.05969586
j47997,24.0,104.0,13.0,117.0,5,23,delay_tolerant,9.0,4.5,0.5,2,2,9,4,0,2940,80.0,False,0.30722988
j35630,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,9,5,6,3956,80.0,False,0.61568348
j890487,24.0,104.0,30.0,134.0,5,23,delay_tolerant,30.0,15.0,0.5,2,0,0,7,7,77,80.0,False,0.21561602
j835266,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,0,1,2,1012,80.0,False,0.03818918
j546219,24.0,104.0,10.0,114.0,5,23,delay_tolerant,1.0,4.0,0.5,2,2,0,5,1,2051,80.0,False,0.61795369
j338547,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,0,5,8,3058,80.0,False,0.28585728
j305878,24.0,52.0,7.0,59.0,5,14,delay_tolerant,2.0,4.0,0.5,2,0,1,9,0,190,28.0,False,0.53296422
j16677,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,1,4,1,1141,80.0,False,0.26114558
j621775,24.0,104.0,10.0,114.0,5,23,delay_tolerant,1.0,4.0,0.5,2,2,1,8,2,2182,80.0,False,0.68642885
j236127,24.0,34.0,4.0,38.0,5,9,delay_tolerant,1.0,4.0,0.5,2,3,1,8,0,3180,10.0,False,0.89570139
j68647,24.0,52.0,7.0,59.0,5,14,delay_tolerant,3.0,4.0,0.5,2,0,2,5,1,251,28.0,False,0.0865648
j642323,24.0,52.0,7.0,59.0,5,14,delay_tolerant,2.0,4.0,0.5,2,1,2,6,6,1266,28.0,False,0.78631869
j224056,24.0,104.0,15.0,119.0,5,23,delay_tolerant,13.0,6.5,0.5,2,2,2,6,0,2260,80.0,False,0.15609506
j28002,24.0,104.0,8.0,112.0,5,23,delay_tolerant,6.0,4.0,0.5,2,3,2,8,1,3281,80.0,False,0.32940979
j182971,24.0,104.0,9.0,113.0,5,23,delay_tolerant,3.0,4.0,0.5,2,0,3,2,3,323,80.0,False,0.3573653
j181853,24.0,104.0,8.0,112.0,5,23,delay_tolerant,8.0,4.0,0.5,2,1,3,9,2,1392,80.0,False,0.20630999
j434492,24.0,104.0,13.0,117.0,5,23,delay_tolerant,5.0,4.0,0.5,2,2,3,7,8,2378,80.0,False,0.07523434
j567179,24.0,104.0,15.0,119.0,5,23,delay_tolerant,13.0,6.5,0.5,2,3,3,8,4,3384,80.0,False,0.76848648
j159492,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,4,4,7,447,80.0,False,0.79362754
j662933,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,4,9,0,1490,80.0,False,0.99683329
j425505,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,4,9,8,2498,80.0,False,0.93460425
j390384,24.0,104.0,14.0,118.0,5,23,delay_tolerant,5.0,4.0,0.5,2,3,4,6,3,3463,80.0,False,0.43464242
j252202,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,5,6,1,561,80.0,False,0.13338801
j526414,24.0,104.0,30.0,134.0,5,23,delay_tolerant,30.0,15.0,0.5,2,1,5,5,2,1552,80.0,False,0.01070001
j266865,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,5,7,6,2576,80.0,False,0.53151754
j204104,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,5,9,5,3595,80.0,False,0.86056641
j914346,24.0,52.0,7.0,59.0,5,14,delay_tolerant,1.0,4.0,0.5,2,0,6,8,4,684,28.0,False,0.26790374
j898241,24.0,104.0,15.0,119.0,5,23,delay_tolerant,8.0,4.0,0.5,2,1,6,4,4,1644,80.0,False,0.19894137
j487957,24.0,104.0,15.0,119.0,5,23,delay_tolerant,13.0,6.5,0.5,2,2,6,2,0,2620,80.0,False,0.43895337
j36505,24.0,104.0,15.0,119.0,5,23,delay_tolerant,12.0,6.0,0.5,2,3,6,2,2,3622,80.0,False,0.8935328
j560925,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,7,4,8,748,80.0,False,0.45167383
j414208,24.0,104.0,13.0,117.0,5,23,delay_tolerant,7.0,4.0,0.5,2,1,7,2,4,1724,80.0,False,0.72271291
j738703,24.0,34.0,5.0,39.0,5,9,delay_tolerant,1.0,4.0,0.5,2,2,7,8,8,2788,10.0,False,0.46252621
j59065,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,7,6,3,3763,80.0,False,0.37295888
j611435,24.0,104.0,15.0,119.0,5,23,delay_tolerant,13.0,6.5,0.5,2,0,8,1,3,813,80.0,False,0.44091205
j222527,24.0,104.0,13.0,117.0,5,23,delay_tolerant,10.0,5.0,0.5,2,1,8,7,3,1873,80.0,False,0.76840053
j804063,24.0,104.0,15.0,119.0,5,23,delay_tolerant,13.0,6.5,0.5,2,2,8,7,1,2871,80.0,False,0.75440606
j423089,24.0,29.0,2.0,31.0,5,7,delay_tolerant,1.0,4.0,0.5,2,3,8,4,5,3845,5.0,False,0.43175818
j143273,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,9,0,3,903,80.0,False,0.26761743
j284714,24.0,104.0,10.0,114.0,5,23,delay_tolerant,6.0,4.0,0.5,2,1,9,1,1,1911,80.0,False,0.13912704
j426899,24.0,104.0,10.0,114.0,5,23,delay_tolerant,11.0,5.5,0.5,2,2,9,8,0,2980,80.0,False,0.00136969
j750088,24.0,34.0,6.0,40.0,5,9,delay_tolerant,5.0,4.0,0.5,2,3,9,2,6,3926,10.0,False,0.11325758
j346067,24.0,104.0,14.0,118.0,5,23,delay_tolerant,12.0,6.0,0.5,2,0,0,6,9,69,80.0,False,0.16465527
j767912,24.0,104.0,10.0,114.0,5,23,delay_tolerant,3.0,4.0,0.5,2,1,0,1,4,1014,80.0,False,0.68993779
j722474,24.0,104.0,10.0,114.0,5,23,delay_tolerant,8.0,4.0,0.5,2,2,0,1,9,2019,80.0,False,0.81791588
j239739,24.0,34.0,6.0,40.0,5,9,delay_tolerant,4.0,4.0,0.5,2,3,0,3,9,3039,10.0,False,0.73694567
j757783,24.0,34.0,6.0,40.0,5,9,delay_tolerant,3.0,4.0,0.5,2,0,1,6,0,160,10.0,False,0.72323277
j187682,24.0,104.0,15.0,119.0,5,23,delay_tolerant,1.0,4.0,0.5,2,1,1,6,1,1161,80.0,False,0.99432061
j140052,24.0,52.0,7.0,59.0,5,14,delay_tolerant,2.0,4.0,0.5,2,2,1,0,4,2104,28.0,False,0.96259774
j85629,24.0,104.0,13.0,117.0,5,23,delay_tolerant,11.0,5.5,0.5,2,3,1,7,1,3171,80.0,False,0.2688472
j755628,24.0,104.0,15.0,119.0,5,23,delay_tolerant,7.0,4.0,0.5,2,0,2,8,9,289,80.0,False,0.14510075
j688700,24.0,104.0,10.0,114.0,5,23,delay_tolerant,9.0,4.5,0.5,2,1,2,1,1,1211,80.0,False,0.15329824
j449122,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,2,9,9,2299,80.0,False,0.89560667
j351514,24.0,104.0,8.0,112.0,5,23,delay_tolerant,1.0,4.0,0.5,2,3,2,2,5,3225,80.0,False,0.10234685
j395575,24.0,104.0,15.0,119.0,5,23,delay_tolerant,9.0,4.5,0.5,2,0,3,6,9,369,80.0,False,0.34014417
j186105,24.0,104.0,12.0,116.0,5,23,delay_tolerant,12.0,6.0,0.5,2,1,3,2,4,1324,80.0,False,0.53034653
j407953,24.0,104.0,13.0,117.0,5,23,delay_tolerant,3.0,4.0,0.5,2,2,3,7,6,2376,80.0,False,0.6134505
j353583,24.0,34.0,5.0,39.0,5,9,delay_tolerant,1.0,4.0,0.5,2,3,3,8,8,3388,10.0,False,0.59573264
j112759,24.0,34.0,6.0,40.0,5,9,delay_tolerant,10.0,5.0,0.5,2,0,4,3,4,434,10.0,False,0.78640772
j755197,24.0,104.0,24.0,128.0,5,23,delay_tolerant,1.0,4.0,0.5,2,1,4,1,0,1410,80.0,False,0.57169326
j635389,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,4,3,4,2434,80.0,False,0.85104654
j901622,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,4,1,4,3414,80.0,False,0.08463022
j803341,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,5,1,3,513,80.0,False,0.85896545
j243234,24.0,34.0,4.0,38.0,5,9,delay_tolerant,1.0,4.0,0.5,2,1,5,1,8,1518,10.0,False,0.59000316
j265334,24.0,104.0,15.0,119.0,5,23,delay_tolerant,10.0,5.0,0.5,2,2,5,1,1,2511,80.0,False,0.22293257
j586555,24.0,104.0,13.0,117.0,5,23,delay_tolerant,3.0,4.0,0.5,2,3,5,8,1,3581,80.0,False,0.97774319
j593412,24.0,104.0,15.0,119.0,5,23,delay_tolerant,9.0,4.5,0.5,2,0,6,4,0,640,80.0,False,0.93973427
j400435,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,6,5,1,1651,80.0,False,0.84572582
j320035,24.0,34.0,6.0,40.0,5,9,delay_tolerant,2.0,4.0,0.5,2,2,6,3,2,2632,10.0,False,0.91159614
j815327,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,6,5,1,3651,80.0,False,0.38214172
j900302,24.0,104.0,15.0,119.0,5,23,delay_tolerant,14.0,7.0,0.5,2,0,7,7,9,779,80.0,False,0.22780487
j445208,24.0,29.0,2.0,31.0,5,7,delay_tolerant,1.0,4.0,0.5,2,1,7,0,4,1704,5.0,False,0.18290386
j420020,24.0,29.0,3.0,32.0,5,7,delay_tolerant,1.0,4.0,0.5,2,2,7,4,7,2747,5.0,False,0.87375997
j890540,24.0,104.0,15.0,119.0,5,23,delay_tolerant,11.0,5.5,0.5,2,3,7,0,8,3708,80.0,False,0.82663135
j468086,24.0,104.0,30.0,134.0,5,23,delay_tolerant,30.0,15.0,0.5,2,0,8,5,6,856,80.0,False,0.98093838
j750890,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,8,0,9,1809,80.0,False,0.8482521
j780451,24.0,104.0,15.0,119.0,5,23,delay_tolerant,14.0,7.0,0.5,2,2,8,4,0,2840,80.0,False,0.63236591
j287052,24.0,104.0,15.0,119.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,8,6,7,3867,80.0,False,0.14228175
j535768,24.0,104.0,15.0,119.0,5,23,delay_tolerant,5.0,4.0,0.5,2,0,9,1,4,914,80.0,False,0.16484754
j154838,24.0,104.0,15.0,119.0,5,23,delay_tolerant,9.0,4.5,0.5,2,1,9,8,7,1987,80.0,False,0.47369953
j514686,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,9,8,3,2983,87.0,False,0.76779553
j338547,24.0,104.0,15.0,119.0,5,23,delay_tolerant,9.0,4.5,0.5,2,3,9,1,0,3910,80.0,False,0.17327539
j481925,24.0,34.0,4.0,38.0,5,9,delay_tolerant,1.0,4.0,0.5,2,0,0,3,1,31,10.0,False,0.91551751
j347720,24.0,111.0,15.0,126.0,5,23,delay_tolerant,8.0,4.0,0.5,2,1,0,4,5,1045,87.0,False,0.68379073
j501926,24.0,52.0,7.0,59.0,5,14,delay_tolerant,2.0,4.0,0.5,2,2,0,6,4,2064,28.0,False,0.31230909
j256530,24.0,24.0,1.0,25.0,5,6,delay_sensitive,1.0,4.0,0.5,3,3,0,5,7,3057,0.0,False,0.88575959
j204957,24.0,52.0,7.0,59.0,5,14,delay_tolerant,1.0,4.0,0.5,2,0,1,2,2,122,28.0,False,0.59863037
j882752,24.0,111.0,11.0,122.0,5,23,delay_tolerant,4.0,4.0,0.5,2,1,1,7,5,1175,87.0,False,0.73315848
j593550,24.0,52.0,7.0,59.0,5,14,delay_tolerant,1.0,4.0,0.5,2,2,1,7,9,2179,28.0,False,0.38544221
j271240,24.0,111.0,11.0,122.0,5,23,delay_tolerant,9.0,4.5,0.5,2,3,1,4,0,3140,87.0,False,0.39355054
j819079,24.0,111.0,14.0,125.0,5,23,delay_tolerant,8.0,4.0,0.5,2,0,2,7,4,274,87.0,False,0.01261757
j140579,24.0,111.0,15.0,126.0,5,23,delay_tolerant,13.0,6.5,0.5,2,1,2,0,3,1203,87.0,False,0.53790202
j4143,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,2,3,7,2237,87.0,False,0.76079681
j327154,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,2,4,4,3244,87.0,False,0.96882451
j705296,24.0,111.0,15.0,126.0,5,23,delay_tolerant,12.0,6.0,0.5,2,0,3,9,9,399,87.0,False,0.89222684
j482931,24.0,111.0,20.0,131.0,5,23,delay_tolerant,11.0,5.5,0.5,2,1,3,9,8,1398,87.0,False,0.08699109
j256593,24.0,111.0,8.0,119.0,5,23,delay_tolerant,7.0,4.0,0.5,2,2,3,7,0,2370,87.0,False,0.98052012
j342109,24.0,111.0,14.0,125.0,5,23,delay_tolerant,5.0,4.0,0.5,2,3,3,9,3,3393,87.0,False,0.14948069
j568294,24.0,34.0,4.0,38.0,5,9,delay_tolerant,1.0,4.0,0.5,2,0,4,3,9,439,10.0,False,0.0411143
j27631,24.0,34.0,4.0,38.0,5,9,delay_tolerant,3.0,4.0,0.5,2,1,4,1,3,1413,10.0,False,0.74892984
j160276,24.0,111.0,11.0,122.0,5,23,delay_tolerant,10.0,5.0,0.5,2,2,4,6,9,2469,87.0,False,0.90588645
j705508,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,4,4,1,3441,87.0,False,0.94978291
j256694,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,5,2,6,526,87.0,False,0.82497611
j141287,24.0,111.0,15.0,126.0,5,23,delay_tolerant,8.0,4.0,0.5,2,1,5,4,1,1541,87.0,False,0.20490622
j18125,24.0,111.0,15.0,126.0,5,23,delay_tolerant,11.0,5.5,0.5,2,2,5,0,6,2506,87.0,False,0.15400291
j844300,24.0,111.0,11.0,122.0,5,23,delay_tolerant,4.0,4.0,0.5,2,3,5,0,3,3503,87.0,False,0.05896848
j801971,24.0,111.0,15.0,126.0,5,23,delay_tolerant,14.0,7.0,0.5,2,0,6,2,6,626,87.0,False,0.58196908
j216330,24.0,29.0,3.0,32.0,5,7,delay_tolerant,1.0,4.0,0.5,2,1,6,7,5,1675,5.0,False,0.48722118
j116399,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,6,3,1,2631,87.0,False,0.10928361
j344399,24.0,111.0,12.0,123.0,5,23,delay_tolerant,12.0,6.0,0.5,2,3,6,8,0,3680,87.0,False,0.46482712
j283000,24.0,111.0,9.0,120.0,5,23,delay_tolerant,8.0,4.0,0.5,2,0,7,5,7,757,87.0,False,0.56732359
j371622,24.0,29.0,2.0,31.0,5,7,delay_tolerant,1.0,4.0,0.5,2,1,7,6,3,1763,5.0,False,0.72295464
j522459,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,7,1,0,2710,87.0,False,0.41419757
j640044,24.0,111.0,12.0,123.0,5,23,delay_tolerant,5.0,4.0,0.5,2,3,7,1,0,3710,87.0,False,0.31835245
j647718,24.0,104.0,10.0,114.0,5,23,delay_tolerant,1.0,4.0,0.5,2,0,8,8,9,889,80.0,False,0.6656792
j241701,24.0,111.0,15.0,126.0,5,23,delay_tolerant,9.0,4.5,0.5,2,1,8,6,5,1865,87.0,False,0.68422364
j407470,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,8,4,6,2846,87.0,False,0.27042856
j798789,24.0,111.0,15.0,126.0,5,23,delay_tolerant,12.0,6.0,0.5,2,3,8,1,2,3812,87.0,False,0.01982308
j778619,24.0,111.0,15.0,126.0,5,23,delay_tolerant,14.0,7.0,0.5,2,0,9,5,3,953,87.0,False,0.94569057
j707751,24.0,111.0,11.0,122.0,5,23,delay_tolerant,10.0,5.0,0.5,2,1,9,6,0,1960,87.0,False,0.75528641
j316600,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,9,6,4,2964,87.0,False,0.20110433
j873973,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,9,0,0,3900,87.0,False,0.56566565
j859561,24.0,111.0,15.0,126.0,5,23,delay_tolerant,8.0,4.0,0.5,2,0,0,4,7,47,87.0,False,0.59494753
j2226,24.0,34.0,4.0,38.0,5,9,delay_tolerant,1.0,4.0,0.5,2,1,0,4,8,1048,10.0,False,0.12598863
j735321,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,0,6,7,2067,87.0,False,0.19165709
j531845,24.0,111.0,15.0,126.0,5,23,delay_tolerant,11.0,5.5,0.5,2,3,0,9,4,3094,87.0,False,0.95670652
j38408,24.0,34.0,4.0,38.0,5,9,delay_tolerant,3.0,4.0,0.5,2,0,1,8,6,186,10.0,False,0.50801086
j385539,24.0,111.0,30.0,141.0,5,23,delay_tolerant,30.0,15.0,0.5,2,1,1,9,8,1198,87.0,False,0.19144222
j90421,24.0,111.0,15.0,126.0,5,23,delay_tolerant,13.0,6.5,0.5,2,2,1,9,4,2194,87.0,False,0.79757475
j443052,24.0,24.0,1.0,25.0,5,6,delay_sensitive,1.0,4.0,0.5,3,3,1,8,4,3184,0.0,False,0.4705733
j340598,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,2,8,1,281,87.0,False,0.63841208
j819972,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,2,7,0,1270,87.0,False,0.29750153
j873532,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,2,3,6,2236,87.0,False,0.0579041
j332634,24.0,34.0,5.0,39.0,5,9,delay_tolerant,3.0,4.0,0.5,2,3,2,1,0,3210,10.0,False,0.16494422
j828569,24.0,111.0,13.0,124.0,5,23,delay_tolerant,10.0,5.0,0.5,2,0,3,0,7,307,87.0,False,0.9730369
j873973,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,3,7,0,1370,87.0,False,0.62358844
j55518,24.0,111.0,12.0,123.0,5,23,delay_tolerant,3.0,4.0,0.5,2,2,3,1,7,2317,87.0,False,0.8310852
j903097,24.0,111.0,9.0,120.0,5,23,delay_tolerant,5.0,4.0,0.5,2,3,3,7,3,3373,87.0,False,0.02151956
j399388,24.0,111.0,9.0,120.0,5,23,delay_tolerant,9.0,4.5,0.5,2,0,4,7,5,475,87.0,False,0.7654625
j96900,24.0,24.0,1.0,25.0,5,6,delay_sensitive,1.0,4.0,0.5,3,1,4,9,4,1494,0.0,False,0.48495207
j165810,24.0,111.0,15.0,126.0,5,23,delay_tolerant,14.0,7.0,0.5,2,2,4,9,3,2493,87.0,False,0.66530788
j460691,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,4,3,0,3430,87.0,False,0.35820504
j370790,24.0,52.0,7.0,59.0,5,14,delay_tolerant,1.0,4.0,0.5,2,0,5,7,8,578,28.0,False,0.62086883
j665640,24.0,34.0,6.0,40.0,5,9,delay_tolerant,1.0,4.0,0.5,2,1,5,1,1,1511,10.0,False,0.03561977
j313380,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,5,1,7,2517,87.0,False,0.04558871
j84722,24.0,111.0,16.0,127.0,5,23,delay_tolerant,20.0,10.0,0.5,2,3,5,1,9,3519,87.0,False,0.79883641
j688919,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,6,6,0,660,87.0,False,0.12446527
j620706,24.0,111.0,9.0,120.0,5,23,delay_tolerant,1.0,4.0,0.5,2,1,6,0,4,1604,87.0,False,0.01398393
j32331,24.0,111.0,15.0,126.0,5,23,delay_tolerant,9.0,4.5,0.5,2,2,6,9,0,2690,87.0,False,0.91245649
j661035,24.0,34.0,6.0,40.0,5,9,delay_tolerant,1.0,4.0,0.5,2,3,6,2,1,3621,10.0,False,0.26553176
j611618,24.0,111.0,15.0,126.0,5,23,delay_tolerant,10.0,5.0,0.5,2,0,7,4,4,744,87.0,False,0.58238216
j356313,24.0,111.0,15.0,126.0,5,23,delay_tolerant,14.0,7.0,0.5,2,1,7,4,1,1741,87.0,False,0.83891697
j693410,24.0,111.0,15.0,126.0,5,23,delay_tolerant,9.0,4.5,0.5,2,2,7,5,5,2755,87.0,False,0.74590708
j43287,24.0,34.0,6.0,40.0,5,9,delay_tolerant,6.0,4.0,0.5,2,3,7,9,6,3796,10.0,False,0.04662782
j35630,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,8,7,4,874,87.0,False,0.5609487
j216330,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,8,3,3,1833,87.0,False,0.54179787
j830560,24.0,29.0,3.0,32.0,5,7,delay_tolerant,1.0,4.0,0.5,2,2,8,3,8,2838,5.0,False,0.35008018
j145283,24.0,111.0,15.0,126.0,5,23,delay_tolerant,8.0,4.0,0.5,2,3,8,4,9,3849,87.0,False,0.75356298
j265434,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,9,6,5,965,87.0,False,0.96400566
j542877,24.0,52.0,7.0,59.0,5,14,delay_tolerant,2.0,4.0,0.5,2,1,9,5,2,1952,28.0,False,0.14718665
j659101,24.0,111.0,15.0,126.0,5,23,delay_tolerant,13.0,6.5,0.5,2,2,9,3,9,2939,87.0,False,0.145224
j579038,24.0,111.0,11.0,122.0,5,23,delay_tolerant,10.0,5.0,0.5,2,3,9,1,7,3917,87.0,False,0.73473602
j727579,24.0,111.0,10.0,121.0,5,23,delay_tolerant,1.0,4.0,0.5,2,0,0,0,3,3,87.0,False,0.45441641
j823546,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,0,3,5,1035,87.0,False,0.79521893
j711932,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,0,3,0,2030,87.0,False,0.14107761
j320729,24.0,111.0,9.0,120.0,5,23,delay_tolerant,2.0,4.0,0.5,2,3,0,0,4,3004,87.0,False,0.03985754
j334311,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,1,9,9,199,87.0,False,0.69793407
j637602,24.0,34.0,4.0,38.0,5,9,delay_tolerant,1.0,4.0,0.5,2,1,1,9,2,1192,10.0,False,0.99471105
j488582,24.0,111.0,15.0,126.0,5,23,delay_tolerant,13.0,6.5,0.5,2,2,1,6,6,2166,87.0,False,0.09479821
j880063,24.0,111.0,11.0,122.0,5,23,delay_tolerant,11.0,5.5,0.5,2,3,1,5,3,3153,87.0,False,0.86433789
j888741,24.0,52.0,7.0,59.0,5,14,delay_tolerant,1.0,4.0,0.5,2,0,2,6,1,261,28.0,False,0.38528974
j21649,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,1,2,9,7,1297,87.0,False,0.01678955
j315286,24.0,52.0,7.0,59.0,5,14,delay_tolerant,1.0,4.0,0.5,2,2,2,7,3,2273,28.0,False,0.51002179
j373372,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,2,1,7,3217,87.0,False,0.27885421
j64753,24.0,111.0,11.0,122.0,5,23,delay_tolerant,10.0,5.0,0.5,2,0,3,3,9,339,87.0,False,0.69340314
j854715,24.0,111.0,11.0,122.0,5,23,delay_tolerant,3.0,4.0,0.5,2,1,3,4,6,1346,87.0,False,0.28783062
j287263,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,3,2,4,2324,87.0,False,0.48170012
j764032,24.0,111.0,9.0,120.0,5,23,delay_tolerant,6.0,4.0,0.5,2,3,3,8,7,3387,87.0,False,0.20056525
j352726,24.0,34.0,4.0,38.0,5,9,delay_tolerant,1.0,4.0,0.5,2,0,4,2,3,423,10.0,False,0.82810176
j544037,24.0,111.0,12.0,123.0,5,23,delay_tolerant,12.0,6.0,0.5,2,1,4,8,5,1485,87.0,False,0.92543146
j128387,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,4,8,6,2486,87.0,False,0.40333575
j446878,24.0,111.0,15.0,126.0,5,23,delay_tolerant,14.0,7.0,0.5,2,3,4,5,3,3453,87.0,False,0.44888003
j595347,24.0,52.0,7.0,59.0,5,14,delay_tolerant,1.0,4.0,0.5,2,0,5,9,2,592,28.0,False,0.98268367
j100898,24.0,111.0,14.0,125.0,5,23,delay_tolerant,9.0,4.5,0.5,2,1,5,7,6,1576,87.0,False,0.14211548
j628267,24.0,111.0,15.0,126.0,5,23,delay_tolerant,11.0,5.5,0.5,2,2,5,8,7,2587,87.0,False,0.80861951
j209390,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,3,5,1,4,3514,87.0,False,0.56727861
j858753,24.0,111.0,15.0,126.0,5,23,delay_tolerant,7.0,4.0,0.5,2,0,6,1,3,613,87.0,False,0.88073442
j890015,24.0,111.0,9.0,120.0,5,23,delay_tolerant,2.0,4.0,0.5,2,1,6,4,9,1649,87.0,False,0.29242854
j331059,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,2,6,3,1,2631,87.0,False,0.29615797
j876747,24.0,34.0,4.0,38.0,5,9,delay_tolerant,3.0,4.0,0.5,2,3,6,7,9,3679,10.0,False,0.32581995
j113025,24.0,111.0,15.0,126.0,5,23,delay_tolerant,15.0,7.5,0.5,2,0,7,6,7,767,87.0,False,0.01663108
j582341,24.0,111.0,11.0,122.0,5,23,delay_tolerant,1.0,4.0,0.5,2,1,7,0,6,1706,87.0,False,0.1698929
